booking_id;user_id;book_id;starttime;endtime
4225;846;6417;2018-11-26;2018-12-05
1056;1106;1213;2018-11-27;2019-01-05
2122;1945;3264;2018-11-27;2019-02-19
4235;766;1500;2018-11-27;2019-01-08
763;1527;3113;2018-11-28;2018-12-26
1512;172;1489;2018-11-28;2019-02-05
2000;215;941;2018-11-28;2019-01-11
2146;1772;3802;2018-11-28;2019-02-05
2518;361;2580;2018-11-28;2019-02-15
1161;839;6596;2018-11-29;2019-02-16
1862;1298;1200;2018-11-29;2019-02-20
106;1757;5061;2018-12-01;2019-02-12
1467;1986;1965;2018-12-01;2019-02-25
391;704;4048;2018-12-02;2019-02-18
2424;1869;946;2018-12-02;2019-02-03
1530;1256;1584;2018-12-03;2019-01-29
2026;1072;3970;2018-12-03;2019-02-05
2322;149;5330;2018-12-03;2019-01-14
2501;389;2748;2018-12-03;2019-02-02
843;1479;1701;2018-12-04;2018-12-16
1904;1019;3147;2018-12-04;2019-01-31
2985;1474;3213;2018-12-04;2019-02-01
3250;1318;3346;2018-12-04;2019-01-14
4781;1105;4638;2018-12-04;2019-03-03
267;1796;3946;2018-12-05;2018-12-19
1567;219;611;2018-12-05;2019-03-04
2885;1511;3184;2018-12-05;2018-12-12
3029;476;2976;2018-12-05;2019-02-12
2897;737;4493;2018-12-06;2019-03-15
622;1988;5911;2018-12-07;2018-12-18
4313;1531;6462;2018-12-07;2019-01-18
1712;311;3285;2018-12-08;2019-01-19
2338;1173;5703;2018-12-08;2019-01-23
4753;1122;2121;2018-12-08;2018-12-21
166;941;47;2018-12-09;2019-03-03
328;1711;5258;2018-12-09;2019-01-08
855;666;5896;2018-12-09;2019-03-18
3614;82;1601;2018-12-10;2019-02-20
1201;1687;6144;2018-12-11;2019-01-09
1299;1631;6301;2018-12-11;2019-01-04
1552;1006;3256;2018-12-11;2019-01-19
1865;1877;2245;2018-12-11;2018-12-25
2009;431;2891;2018-12-11;2018-12-19
2865;661;5657;2018-12-11;2019-02-04
283;1012;6413;2018-12-12;2019-02-26
1111;629;3893;2018-12-12;2019-01-05
1670;122;4019;2018-12-12;2019-01-05
4344;862;2910;2018-12-13;2018-12-19
2360;685;5877;2018-12-15;2019-01-04
2655;1693;4601;2018-12-15;2018-12-31
3170;899;4629;2018-12-15;2019-03-10
1141;1972;4878;2018-12-16;2019-03-25
4248;284;1020;2018-12-16;2018-12-23
4720;1639;6042;2018-12-16;2019-01-22
135;1600;5413;2018-12-17;2019-01-07
702;307;1720;2018-12-17;2019-01-14
907;732;1048;2018-12-17;2019-02-04
936;724;649;2018-12-17;2019-02-13
3061;1026;591;2018-12-17;2019-01-05
3736;732;6605;2018-12-17;2019-03-26
3777;1021;1634;2018-12-17;2018-12-22
4105;277;5563;2018-12-17;2019-03-21
3020;1208;3453;2018-12-18;2019-03-10
4960;424;1811;2018-12-18;2018-12-24
402;1383;809;2018-12-19;2019-03-08
914;1854;1957;2018-12-19;2018-12-29
1996;1126;592;2018-12-19;2019-03-11
1482;833;2317;2018-12-20;2019-03-11
3328;121;3643;2018-12-20;2019-03-07
3622;228;2983;2018-12-20;2019-02-21
3814;1559;6177;2018-12-20;2019-01-04
3864;174;3292;2018-12-20;2019-03-09
4784;660;3034;2018-12-20;2019-03-08
202;1976;3202;2018-12-21;2019-02-11
337;985;5462;2018-12-21;2019-03-27
1323;779;663;2018-12-21;2019-02-23
3111;712;3281;2018-12-21;2019-01-26
2993;1906;584;2018-12-22;2019-01-10
3611;1424;6000;2018-12-22;2019-02-21
2583;1266;4924;2018-12-24;2019-03-26
1902;1974;5383;2018-12-25;2019-02-05
2112;219;1309;2018-12-25;2019-01-13
2693;923;530;2018-12-25;2019-02-16
4654;57;828;2018-12-25;2019-01-25
34;1486;1306;2018-12-26;2019-03-30
1585;292;6400;2018-12-26;2019-02-08
2014;334;2132;2018-12-26;2019-03-12
3739;835;3741;2018-12-27;2019-01-09
4113;1937;1085;2018-12-28;2019-02-19
4156;1422;4493;2018-12-28;2019-03-23
894;99;6693;2018-12-29;2019-04-06
1643;1462;6198;2018-12-29;2019-02-25
2077;50;2147;2018-12-29;2019-03-03
2396;752;132;2018-12-29;2019-03-04
2672;1978;6588;2018-12-29;2019-03-21
1461;426;5992;2018-12-30;2019-01-30
1860;381;1224;2018-12-30;2019-03-19
1958;428;2345;2018-12-30;2019-03-12
4047;809;1819;2018-12-30;2019-03-23
1806;1577;3961;2018-12-31;2019-03-28
2873;186;3378;2018-12-31;2019-04-07
2858;1109;1286;2019-01-01;2019-02-18
4241;895;3;2019-01-01;2019-02-24
4243;1348;6340;2019-01-02;2019-02-28
1605;1787;4467;2019-01-03;2019-01-09
2109;730;1698;2019-01-03;2019-04-11
3263;29;1822;2019-01-03;2019-04-06
782;1414;1458;2019-01-04;2019-03-23
2274;1486;2895;2019-01-04;2019-01-25
2903;586;6690;2019-01-04;2019-02-14
4692;1874;3240;2019-01-04;2019-03-27
3313;1780;6643;2019-01-05;2019-01-19
3689;409;1256;2019-01-05;2019-02-19
1247;1420;3925;2019-01-06;2019-03-06
2893;1551;3535;2019-01-06;2019-01-29
3158;1344;3878;2019-01-06;2019-02-24
1113;916;2119;2019-01-07;2019-03-04
2368;1251;3139;2019-01-07;2019-02-21
3409;1471;2316;2019-01-07;2019-03-01
4890;1471;4494;2019-01-07;2019-01-19
2334;928;990;2019-01-08;2019-02-12
72;1645;4655;2019-01-09;2019-04-12
2507;0;2181;2019-01-09;2019-03-28
2529;1308;522;2019-01-09;2019-03-16
4478;1352;6169;2019-01-11;2019-01-22
2136;955;700;2019-01-12;2019-04-15
3540;979;480;2019-01-12;2019-04-17
3546;1657;6214;2019-01-12;2019-03-05
4152;989;82;2019-01-12;2019-03-07
2486;1223;5711;2019-01-13;2019-04-06
591;763;1759;2019-01-14;2019-04-24
1917;12;1743;2019-01-14;2019-03-18
134;1078;3959;2019-01-15;2019-02-10
3623;813;2035;2019-01-15;2019-03-30
3766;242;4483;2019-01-15;2019-04-08
3903;1168;3245;2019-01-15;2019-03-04
4801;473;1990;2019-01-16;2019-02-13
711;1305;2106;2019-01-17;2019-03-09
2763;1236;1365;2019-01-17;2019-02-27
2807;1641;5196;2019-01-17;2019-02-24
524;1341;3835;2019-01-18;2019-04-25
2076;1382;5723;2019-01-18;2019-04-14
2596;503;3805;2019-01-18;2019-03-06
373;1043;43;2019-01-19;2019-03-13
1005;1755;1888;2019-01-19;2019-04-02
4730;902;4774;2019-01-19;2019-01-21
799;1214;1352;2019-01-20;2019-03-05
900;642;4517;2019-01-20;2019-02-08
4482;1322;936;2019-01-20;2019-02-09
1731;579;249;2019-01-21;2019-03-15
2662;341;737;2019-01-21;2019-04-09
2758;1266;5482;2019-01-21;2019-04-21
4068;705;826;2019-01-21;2019-03-10
4472;1127;2637;2019-01-21;2019-02-25
149;1766;14;2019-01-22;2019-04-12
673;1851;5227;2019-01-22;2019-03-07
2464;262;5653;2019-01-22;2019-04-08
3485;1498;260;2019-01-22;2019-04-06
4148;439;2504;2019-01-22;2019-04-03
4462;1315;4586;2019-01-22;2019-03-18
4875;211;1788;2019-01-22;2019-01-27
1883;1427;4083;2019-01-24;2019-01-29
4565;1921;3311;2019-01-24;2019-04-30
2731;512;1164;2019-01-25;2019-03-28
3003;937;5490;2019-01-25;2019-04-10
276;754;1432;2019-01-26;2019-03-01
4554;74;796;2019-01-26;2019-04-16
4689;1993;3989;2019-01-26;2019-03-23
1137;136;6368;2019-01-27;2019-04-02
2574;363;4882;2019-01-27;2019-04-24
2597;343;3702;2019-01-27;2019-03-19
2916;1234;6266;2019-01-27;2019-05-02
3894;428;5424;2019-01-27;2019-02-06
537;92;3192;2019-01-28;2019-02-05
523;1342;6018;2019-01-29;2019-02-01
1780;1616;2605;2019-01-29;2019-04-15
2261;1593;844;2019-01-29;2019-02-26
399;829;4298;2019-01-30;2019-02-12
625;1907;5083;2019-01-30;2019-05-06
1051;39;4439;2019-01-31;2019-03-19
1218;1447;6797;2019-01-31;2019-03-05
2373;209;4059;2019-01-31;2019-02-04
4869;837;3256;2019-01-31;2019-03-13
2222;1810;2574;2019-02-01;2019-03-05
2844;56;5677;2019-02-02;2019-02-17
3995;1252;1297;2019-02-02;2019-03-10
1939;875;5763;2019-02-03;2019-02-19
2063;1466;4766;2019-02-03;2019-04-04
3354;915;6271;2019-02-03;2019-02-08
4612;486;4146;2019-02-03;2019-03-12
4852;325;2379;2019-02-03;2019-03-01
1290;296;4107;2019-02-04;2019-03-23
1767;847;5245;2019-02-04;2019-05-01
4110;1327;1007;2019-02-04;2019-04-08
4601;103;3170;2019-02-04;2019-03-07
4090;1456;5029;2019-02-06;2019-02-21
513;731;6339;2019-02-07;2019-05-18
4845;909;6732;2019-02-07;2019-04-08
1681;656;4613;2019-02-08;2019-04-22
2346;1002;3696;2019-02-08;2019-02-09
4277;1118;2942;2019-02-08;2019-04-23
338;768;3583;2019-02-09;2019-03-23
1557;1344;2484;2019-02-09;2019-02-10
3727;1558;3675;2019-02-09;2019-03-28
4453;1400;4227;2019-02-09;2019-04-28
4485;1340;1135;2019-02-09;2019-05-08
2969;1269;2809;2019-02-10;2019-02-11
3014;1381;3442;2019-02-10;2019-03-03
3135;973;1542;2019-02-10;2019-04-20
4588;442;834;2019-02-10;2019-03-11
4820;914;121;2019-02-10;2019-05-01
3830;753;1921;2019-02-11;2019-04-01
2347;1054;946;2019-02-12;2019-03-01
2258;1748;3671;2019-02-14;2019-04-28
1656;1207;323;2019-02-15;2019-03-03
2521;863;6724;2019-02-16;2019-05-01
161;1613;5553;2019-02-17;2019-05-09
1358;370;1995;2019-02-17;2019-04-02
1520;953;5349;2019-02-18;2019-05-24
1542;824;5533;2019-02-18;2019-04-21
2601;175;5421;2019-02-18;2019-05-02
3590;753;3562;2019-02-18;2019-04-17
4016;1842;915;2019-02-18;2019-03-06
1256;1655;6757;2019-02-19;2019-03-29
1794;1424;4029;2019-02-20;2019-02-26
1976;26;5345;2019-02-21;2019-03-09
3165;473;1900;2019-02-21;2019-05-25
4814;1774;6237;2019-02-21;2019-03-24
2202;827;1912;2019-02-22;2019-04-21
2340;1499;3163;2019-02-22;2019-06-02
2498;878;5824;2019-02-22;2019-04-15
2965;1686;2253;2019-02-22;2019-04-27
3064;1508;6160;2019-02-22;2019-04-23
3820;543;416;2019-02-22;2019-04-30
4899;1595;993;2019-02-22;2019-05-16
1185;1086;1392;2019-02-23;2019-04-08
752;767;2248;2019-02-24;2019-03-12
1516;1354;2735;2019-02-24;2019-03-10
4265;159;2083;2019-02-24;2019-03-13
4706;453;3888;2019-02-24;2019-05-24
4868;510;5771;2019-02-24;2019-04-16
19;254;6593;2019-02-25;2019-05-22
3383;1542;3040;2019-02-25;2019-03-14
653;30;4325;2019-02-26;2019-04-11
1428;1698;2942;2019-02-26;2019-04-19
2576;407;1354;2019-02-26;2019-03-17
62;664;3713;2019-02-27;2019-05-20
2612;1437;5932;2019-02-27;2019-05-12
4603;1395;5966;2019-02-27;2019-06-05
455;1021;76;2019-02-28;2019-03-19
864;1096;3439;2019-02-28;2019-03-30
1118;1833;5348;2019-02-28;2019-03-10
3150;1079;5932;2019-02-28;2019-05-18
4991;784;1214;2019-02-28;2019-05-23
375;1711;1240;2019-03-01;2019-03-31
2384;1741;4690;2019-03-01;2019-05-10
2958;6;3379;2019-03-01;2019-05-02
2717;228;2164;2019-03-02;2019-05-09
4913;1187;4402;2019-03-02;2019-03-29
305;103;1120;2019-03-03;2019-04-24
1098;1647;5150;2019-03-03;2019-04-26
1648;632;215;2019-03-03;2019-03-27
4141;557;158;2019-03-03;2019-04-11
51;1892;5760;2019-03-04;2019-03-15
254;311;1998;2019-03-04;2019-06-08
3101;1544;447;2019-03-04;2019-03-06
3589;1726;6084;2019-03-04;2019-04-14
4188;551;2968;2019-03-04;2019-03-23
2085;721;872;2019-03-05;2019-04-10
3285;1370;1090;2019-03-05;2019-03-10
3753;1932;204;2019-03-05;2019-05-11
3970;671;1095;2019-03-05;2019-05-29
187;458;4226;2019-03-06;2019-06-11
884;563;3134;2019-03-06;2019-05-11
2856;74;21;2019-03-06;2019-05-09
3690;683;1438;2019-03-06;2019-05-18
4614;1810;2458;2019-03-06;2019-04-30
4823;1594;6583;2019-03-06;2019-06-08
630;282;3334;2019-03-07;2019-04-25
2706;314;375;2019-03-07;2019-03-27
4483;1486;1015;2019-03-07;2019-05-29
4786;1348;4399;2019-03-07;2019-04-15
2021;725;4612;2019-03-08;2019-06-07
3102;90;3134;2019-03-08;2019-04-08
1210;1411;3974;2019-03-09;2019-03-11
1388;529;5199;2019-03-09;2019-06-12
4910;1707;4339;2019-03-09;2019-03-26
834;1900;4058;2019-03-10;2019-06-17
4543;153;99;2019-03-10;2019-04-18
3112;279;6662;2019-03-11;2019-05-17
260;195;4331;2019-03-12;2019-05-03
1409;314;775;2019-03-13;2019-04-26
1697;1260;6639;2019-03-13;2019-05-04
3900;584;3274;2019-03-13;2019-03-24
296;402;5877;2019-03-15;2019-05-05
4224;894;5531;2019-03-15;2019-04-05
671;1730;158;2019-03-16;2019-03-31
1473;1930;5507;2019-03-16;2019-04-10
3679;1077;1769;2019-03-16;2019-04-02
4051;628;3451;2019-03-17;2019-05-09
117;1338;855;2019-03-18;2019-04-09
2094;999;5489;2019-03-18;2019-06-23
3341;957;1491;2019-03-19;2019-06-06
4359;172;5913;2019-03-19;2019-04-20
2286;99;5127;2019-03-20;2019-04-01
3539;685;908;2019-03-20;2019-06-23
2035;1997;1519;2019-03-21;2019-06-09
2295;51;5181;2019-03-21;2019-03-25
3676;238;3205;2019-03-21;2019-04-25
875;1841;2352;2019-03-22;2019-05-31
3642;1735;6489;2019-03-22;2019-04-11
4836;588;5884;2019-03-22;2019-06-26
1638;6;6622;2019-03-23;2019-03-27
1654;972;4530;2019-03-23;2019-06-18
1950;1247;5473;2019-03-23;2019-05-16
3257;842;4179;2019-03-23;2019-04-25
3559;1056;2664;2019-03-23;2019-07-01
4107;1868;3520;2019-03-23;2019-06-25
908;150;1106;2019-03-24;2019-06-28
4294;54;34;2019-03-24;2019-07-02
4351;1002;2886;2019-03-24;2019-06-20
2709;1297;5362;2019-03-25;2019-05-10
3575;1529;5132;2019-03-25;2019-04-18
4744;1748;6484;2019-03-25;2019-05-09
2312;66;2924;2019-03-26;2019-05-06
4634;949;1732;2019-03-26;2019-03-31
551;949;4773;2019-03-27;2019-05-24
1013;1941;6334;2019-03-27;2019-07-03
1693;463;6678;2019-03-27;2019-06-15
4969;1281;1460;2019-03-27;2019-04-29
659;309;3608;2019-03-28;2019-03-31
2170;654;5594;2019-03-28;2019-04-26
4624;29;5029;2019-03-28;2019-03-29
4728;175;6491;2019-03-28;2019-04-06
139;365;4003;2019-03-29;2019-06-13
2828;453;4237;2019-03-29;2019-04-09
4039;1385;6518;2019-03-29;2019-05-02
4678;1720;5485;2019-03-29;2019-07-01
173;149;4941;2019-03-30;2019-04-21
997;1401;5680;2019-03-30;2019-05-08
3091;1688;1323;2019-03-31;2019-05-01
4665;1286;5741;2019-03-31;2019-04-29
362;283;902;2019-04-01;2019-05-26
2370;1813;4732;2019-04-01;2019-06-22
917;1325;4433;2019-04-02;2019-05-14
3207;972;2385;2019-04-02;2019-04-08
129;35;767;2019-04-03;2019-04-16
2730;464;3131;2019-04-03;2019-05-21
4779;180;2587;2019-04-04;2019-04-05
1012;105;6473;2019-04-05;2019-05-01
1487;708;544;2019-04-05;2019-05-16
2072;448;6644;2019-04-05;2019-05-11
2376;1939;4634;2019-04-05;2019-06-02
3678;1038;6347;2019-04-05;2019-04-18
1138;449;6402;2019-04-06;2019-06-02
1174;117;2390;2019-04-06;2019-05-12
2111;1099;3481;2019-04-06;2019-05-10
2947;235;1779;2019-04-06;2019-06-06
4454;1670;4509;2019-04-06;2019-07-01
1244;1454;603;2019-04-07;2019-06-17
4500;1550;4836;2019-04-08;2019-05-02
2252;48;6152;2019-04-09;2019-07-16
3173;360;4780;2019-04-09;2019-05-02
4398;173;426;2019-04-09;2019-04-13
996;864;231;2019-04-10;2019-06-11
213;146;1400;2019-04-11;2019-04-12
529;1724;385;2019-04-11;2019-05-22
1617;568;4947;2019-04-11;2019-07-19
341;1699;2466;2019-04-12;2019-05-25
1028;650;6576;2019-04-12;2019-05-01
4954;752;1315;2019-04-12;2019-04-26
2388;1716;1441;2019-04-13;2019-05-18
3939;1405;1249;2019-04-13;2019-05-19
4296;1594;1424;2019-04-14;2019-06-11
2557;1674;6504;2019-04-15;2019-05-29
967;966;2671;2019-04-16;2019-07-08
1565;1232;2021;2019-04-16;2019-07-10
3259;1442;257;2019-04-16;2019-05-27
4179;1762;1271;2019-04-16;2019-06-30
4402;826;5724;2019-04-16;2019-06-22
38;1471;2804;2019-04-17;2019-06-04
360;996;4496;2019-04-17;2019-07-05
3045;34;492;2019-04-17;2019-06-17
3373;374;3783;2019-04-18;2019-05-26
1931;133;2003;2019-04-19;2019-07-22
3533;904;1384;2019-04-19;2019-05-27
163;1693;6146;2019-04-20;2019-07-06
1254;1760;3465;2019-04-20;2019-07-13
2335;1549;4972;2019-04-20;2019-06-10
4075;1835;2831;2019-04-20;2019-06-04
1852;1298;5798;2019-04-21;2019-05-05
1908;1109;3233;2019-04-21;2019-06-04
3410;23;1732;2019-04-21;2019-06-27
3113;2;1090;2019-04-22;2019-07-15
3287;1431;2164;2019-04-22;2019-07-28
2678;1039;2621;2019-04-23;2019-04-27
1783;1861;954;2019-04-24;2019-06-17
1964;328;311;2019-04-24;2019-06-16
3653;1327;2851;2019-04-24;2019-07-24
572;1164;4430;2019-04-25;2019-07-19
3629;1332;5916;2019-04-25;2019-04-28
4229;1253;440;2019-04-25;2019-07-18
678;599;3631;2019-04-26;2019-07-22
1545;58;5713;2019-04-26;2019-05-04
4717;1436;1084;2019-04-26;2019-06-25
115;961;2719;2019-04-27;2019-05-22
857;1254;4711;2019-04-27;2019-07-01
2019;95;6041;2019-04-27;2019-06-25
4231;588;4808;2019-04-28;2019-07-13
4392;643;5028;2019-04-28;2019-06-05
80;949;6414;2019-04-29;2019-06-20
1838;1186;688;2019-04-29;2019-06-14
4653;1402;5113;2019-04-30;2019-06-08
449;1656;1135;2019-05-01;2019-06-27
1761;1671;5442;2019-05-01;2019-08-09
977;1935;6553;2019-05-02;2019-05-09
1994;1806;1671;2019-05-02;2019-07-24
4933;1369;5515;2019-05-02;2019-07-29
1664;1580;1541;2019-05-03;2019-07-22
2505;443;2302;2019-05-03;2019-07-03
2787;1572;5141;2019-05-03;2019-08-05
454;1108;4354;2019-05-04;2019-05-05
2822;692;6078;2019-05-05;2019-05-21
2316;77;5064;2019-05-06;2019-06-12
3109;173;6293;2019-05-06;2019-05-22
67;373;1005;2019-05-07;2019-05-12
178;1847;1849;2019-05-07;2019-07-15
1072;1771;4253;2019-05-07;2019-07-21
3337;1376;3348;2019-05-07;2019-06-09
3458;427;3244;2019-05-07;2019-06-16
4506;364;4831;2019-05-07;2019-07-05
4560;1684;6553;2019-05-07;2019-07-02
2177;1517;3860;2019-05-08;2019-06-01
2859;1366;5681;2019-05-08;2019-07-31
3893;59;2242;2019-05-08;2019-05-10
707;1560;3270;2019-05-09;2019-06-13
148;282;5843;2019-05-10;2019-07-21
346;1579;6402;2019-05-10;2019-07-17
3914;1293;2461;2019-05-10;2019-07-09
4044;652;3946;2019-05-10;2019-07-06
4864;1035;4646;2019-05-10;2019-07-12
92;1532;3063;2019-05-11;2019-07-07
116;291;681;2019-05-11;2019-07-16
1231;364;1519;2019-05-11;2019-06-25
3801;1320;2882;2019-05-11;2019-07-16
4174;1333;2705;2019-05-11;2019-06-30
284;669;2373;2019-05-12;2019-07-18
1544;1542;5919;2019-05-12;2019-07-27
4690;1057;636;2019-05-12;2019-07-24
4862;1337;6012;2019-05-12;2019-06-12
794;1064;5775;2019-05-13;2019-08-16
2363;1575;6009;2019-05-13;2019-06-19
1896;554;109;2019-05-14;2019-06-10
2971;143;4395;2019-05-14;2019-06-07
1484;1701;3768;2019-05-15;2019-08-17
2448;1622;3765;2019-05-15;2019-05-30
4636;811;3586;2019-05-15;2019-05-24
1489;1455;5859;2019-05-16;2019-08-13
4700;515;3252;2019-05-17;2019-07-19
8;1829;5069;2019-05-18;2019-05-24
1509;1703;2650;2019-05-18;2019-07-20
2738;789;5997;2019-05-18;2019-07-05
1521;362;4125;2019-05-19;2019-07-18
4017;1900;4285;2019-05-19;2019-08-11
621;866;753;2019-05-20;2019-08-09
844;1572;5070;2019-05-20;2019-06-16
4368;26;3410;2019-05-20;2019-05-25
4531;1762;2924;2019-05-20;2019-08-16
157;1549;996;2019-05-21;2019-07-21
241;546;4044;2019-05-21;2019-08-25
579;782;2700;2019-05-21;2019-07-22
697;1205;1219;2019-05-21;2019-08-23
2185;976;3018;2019-05-21;2019-08-07
3731;424;3405;2019-05-21;2019-06-12
3898;1576;6089;2019-05-21;2019-08-15
2414;1265;4972;2019-05-22;2019-08-07
3351;1498;283;2019-05-22;2019-08-07
3571;1775;2046;2019-05-22;2019-07-09
2455;1945;2695;2019-05-23;2019-07-10
3503;654;331;2019-05-23;2019-06-29
465;1693;88;2019-05-24;2019-08-22
4580;1973;2767;2019-05-24;2019-08-13
2289;1786;1905;2019-05-25;2019-08-07
2645;1165;1612;2019-05-25;2019-07-10
1411;1890;1325;2019-05-26;2019-06-25
2036;1792;3145;2019-05-26;2019-07-25
4286;1084;2523;2019-05-26;2019-07-05
1739;1041;4388;2019-05-27;2019-09-04
4301;717;2814;2019-05-27;2019-07-24
426;1278;3597;2019-05-28;2019-05-30
1618;361;5283;2019-05-28;2019-06-25
4164;545;180;2019-05-28;2019-08-23
4687;1116;4592;2019-05-28;2019-07-25
3357;86;2004;2019-05-29;2019-07-17
1226;1923;3496;2019-05-30;2019-08-17
3008;1192;25;2019-05-30;2019-07-26
3117;1224;919;2019-05-30;2019-07-11
60;1391;272;2019-05-31;2019-07-15
179;384;1116;2019-05-31;2019-07-23
1851;888;6262;2019-05-31;2019-07-09
2651;1399;5300;2019-05-31;2019-06-23
3130;1832;1968;2019-05-31;2019-09-06
4521;1372;6741;2019-05-31;2019-06-27
4818;647;5499;2019-05-31;2019-06-28
4990;453;2163;2019-05-31;2019-08-31
821;67;2848;2019-06-02;2019-08-10
2492;1596;2402;2019-06-03;2019-06-24
3752;1744;1651;2019-06-03;2019-07-22
4163;1873;2835;2019-06-03;2019-08-13
4158;638;5584;2019-06-04;2019-08-17
348;341;1691;2019-06-05;2019-08-09
2095;671;1908;2019-06-05;2019-07-27
3245;1234;3599;2019-06-05;2019-07-24
3490;613;6115;2019-06-05;2019-09-08
4660;1726;4390;2019-06-05;2019-08-09
4994;120;5426;2019-06-05;2019-09-09
1374;1772;2997;2019-06-06;2019-06-15
194;1287;2879;2019-06-07;2019-08-23
200;1303;1572;2019-06-07;2019-06-22
2260;931;3288;2019-06-07;2019-07-30
2457;1736;5949;2019-06-07;2019-08-13
2301;699;4185;2019-06-08;2019-06-16
4979;69;5361;2019-06-08;2019-07-29
1595;687;6398;2019-06-09;2019-07-12
2743;589;300;2019-06-09;2019-07-11
4898;329;3487;2019-06-09;2019-08-05
2288;14;834;2019-06-10;2019-09-09
1680;1889;5889;2019-06-11;2019-07-12
182;1896;5688;2019-06-12;2019-07-16
356;1944;6212;2019-06-12;2019-07-11
672;1732;4112;2019-06-12;2019-07-16
2086;312;4673;2019-06-12;2019-07-08
1476;523;5825;2019-06-13;2019-07-31
1682;1665;2235;2019-06-13;2019-08-16
2740;909;385;2019-06-13;2019-08-14
3960;669;3707;2019-06-13;2019-07-28
4207;574;5690;2019-06-13;2019-08-18
4605;899;6423;2019-06-13;2019-07-04
550;112;3096;2019-06-14;2019-07-11
717;173;5639;2019-06-14;2019-07-08
1391;936;3273;2019-06-14;2019-06-15
2650;1498;3234;2019-06-15;2019-09-10
1713;1098;4493;2019-06-16;2019-08-26
1196;1185;101;2019-06-17;2019-09-15
1450;1717;2960;2019-06-17;2019-06-30
639;272;1535;2019-06-18;2019-07-28
4638;571;585;2019-06-18;2019-09-16
1715;994;28;2019-06-19;2019-08-20
4318;1167;6352;2019-06-19;2019-08-24
739;946;3393;2019-06-20;2019-07-09
2910;51;2641;2019-06-20;2019-09-08
3455;1888;172;2019-06-21;2019-09-12
1368;900;1777;2019-06-22;2019-09-24
2318;717;1267;2019-06-22;2019-07-05
850;26;972;2019-06-23;2019-08-12
1227;1705;4782;2019-06-23;2019-08-20
4469;873;3121;2019-06-23;2019-08-15
252;1923;2657;2019-06-24;2019-08-06
1535;548;6111;2019-06-24;2019-07-12
4261;647;5925;2019-06-24;2019-08-02
724;1621;5670;2019-06-25;2019-07-28
3587;860;4141;2019-06-25;2019-08-12
4316;64;5483;2019-06-25;2019-07-09
4843;302;5989;2019-06-25;2019-07-19
59;1542;1298;2019-06-26;2019-08-21
741;1687;788;2019-06-26;2019-08-24
2087;863;1734;2019-06-26;2019-06-29
3397;785;4109;2019-06-26;2019-07-25
4324;852;3851;2019-06-27;2019-08-09
4342;1081;5707;2019-06-27;2019-08-28
570;1580;5340;2019-06-28;2019-09-04
1038;1935;4193;2019-06-28;2019-07-31
1945;1278;3574;2019-06-29;2019-08-09
2753;1752;559;2019-06-29;2019-09-11
3275;1294;5340;2019-06-29;2019-07-28
4117;81;129;2019-06-29;2019-08-02
1647;1673;3739;2019-06-30;2019-07-22
3976;1293;3546;2019-06-30;2019-09-06
4490;1830;5186;2019-06-30;2019-09-21
2789;1810;6393;2019-07-01;2019-09-09
3037;1659;715;2019-07-01;2019-08-26
4135;61;988;2019-07-01;2019-07-17
561;1464;6403;2019-07-02;2019-07-27
1493;317;6800;2019-07-02;2019-08-07
250;1855;4718;2019-07-03;2019-07-31
1559;817;3720;2019-07-03;2019-09-18
1623;1109;3234;2019-07-03;2019-08-21
1944;1264;2097;2019-07-03;2019-07-31
2041;941;5946;2019-07-03;2019-07-13
4594;1876;5688;2019-07-03;2019-08-29
756;62;5206;2019-07-04;2019-08-31
1598;1211;1777;2019-07-04;2019-07-13
3841;824;94;2019-07-04;2019-10-03
94;1633;3273;2019-07-05;2019-07-16
912;1489;2351;2019-07-05;2019-09-27
1558;1276;3937;2019-07-05;2019-08-03
2315;1979;2520;2019-07-05;2019-07-24
2620;1577;4791;2019-07-05;2019-09-20
4144;62;928;2019-07-07;2019-08-14
4574;656;1951;2019-07-07;2019-08-31
4874;1046;3281;2019-07-07;2019-07-13
543;990;730;2019-07-08;2019-07-29
2377;1084;5346;2019-07-08;2019-08-02
3417;597;172;2019-07-08;2019-10-10
3567;811;2361;2019-07-08;2019-07-15
3570;468;3419;2019-07-08;2019-09-02
4702;1871;1946;2019-07-08;2019-08-22
2257;1756;1899;2019-07-09;2019-08-02
4332;200;6066;2019-07-09;2019-09-19
1208;1008;3759;2019-07-10;2019-10-18
132;1162;1655;2019-07-11;2019-09-05
3280;285;437;2019-07-11;2019-08-10
54;518;2024;2019-07-12;2019-10-03
4197;308;1510;2019-07-12;2019-09-09
315;1528;5085;2019-07-13;2019-07-31
3137;1448;1622;2019-07-13;2019-08-24
1066;1367;1050;2019-07-14;2019-09-29
97;469;3341;2019-07-15;2019-07-18
4989;1555;6724;2019-07-15;2019-08-31
1795;1157;1701;2019-07-16;2019-08-23
4378;712;12;2019-07-16;2019-07-22
4748;1829;4575;2019-07-16;2019-08-14
88;1939;4393;2019-07-17;2019-09-02
1834;474;6037;2019-07-17;2019-08-31
3426;1904;503;2019-07-17;2019-09-26
2270;1375;482;2019-07-18;2019-07-20
2936;1906;3196;2019-07-19;2019-08-16
4810;1924;4704;2019-07-19;2019-07-30
507;364;6044;2019-07-20;2019-08-03
4850;1843;383;2019-07-20;2019-08-03
1205;1687;4575;2019-07-21;2019-07-23
